stage	q_idx	s_idx	ctx_idx	s_f_idx	q_frame	s_frame	q_aa_start	q_aa_end	s_aa_start	s_aa_end	q_seed_off	s_seed_off	raw_score	e_value	e_value_bits	hsp_list_order	ordering_method	linked_set	start_of_chain	link_id	chain_next_link_id
after_reevaluate	0	0	3	2	-1	3	17442	17459	81206	81223	17446	81210	77	inf	0x7ff0000000000000	3132	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	81208	81225	17446	81212	77	inf	0x7ff0000000000000	3166	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	81208	81225	17446	81212	77	inf	0x7ff0000000000000	3136	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17485	84504	84547	17447	84509	77	inf	0x7ff0000000000000	3532	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	84511	84528	17446	84515	77	inf	0x7ff0000000000000	3665	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	84511	84528	17446	84515	77	inf	0x7ff0000000000000	3626	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	84512	84529	17446	84516	77	inf	0x7ff0000000000000	3543	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	84513	84530	17446	84517	77	inf	0x7ff0000000000000	3667	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	84514	84531	17446	84518	77	inf	0x7ff0000000000000	3545	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	84515	84532	17446	84519	77	inf	0x7ff0000000000000	3669	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	84515	84532	17446	84519	77	inf	0x7ff0000000000000	3629	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	84516	84533	17446	84520	77	inf	0x7ff0000000000000	3548	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	84517	84534	17446	84521	77	inf	0x7ff0000000000000	3671	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	84517	84534	17446	84521	77	inf	0x7ff0000000000000	3631	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	84518	84535	17446	84522	77	inf	0x7ff0000000000000	3550	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	84519	84536	17446	84523	77	inf	0x7ff0000000000000	3673	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	84775	84792	17446	84779	77	inf	0x7ff0000000000000	3598	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	84777	84794	17446	84781	77	inf	0x7ff0000000000000	3602	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	84778	84795	17446	84782	77	inf	0x7ff0000000000000	3718	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	84778	84795	17446	84782	77	inf	0x7ff0000000000000	3670	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	84779	84796	17446	84783	77	inf	0x7ff0000000000000	3605	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	84780	84797	17446	84784	77	inf	0x7ff0000000000000	3720	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	84781	84798	17446	84785	77	inf	0x7ff0000000000000	3607	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	84787	84804	17446	84791	77	inf	0x7ff0000000000000	3613	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86734	86751	17446	86738	77	inf	0x7ff0000000000000	4195	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86735	86752	17446	86739	77	inf	0x7ff0000000000000	4185	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86738	86755	17446	86742	77	inf	0x7ff0000000000000	4957	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86738	86755	17446	86742	77	inf	0x7ff0000000000000	4202	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86739	86756	17446	86743	77	inf	0x7ff0000000000000	4192	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86740	86757	17446	86744	77	inf	0x7ff0000000000000	4960	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86740	86757	17446	86744	77	inf	0x7ff0000000000000	4205	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86741	86758	17446	86745	77	inf	0x7ff0000000000000	4195	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86742	86759	17446	86746	77	inf	0x7ff0000000000000	4963	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86742	86759	17446	86746	77	inf	0x7ff0000000000000	4209	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86743	86760	17446	86747	77	inf	0x7ff0000000000000	4198	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86744	86761	17446	86748	77	inf	0x7ff0000000000000	4966	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86744	86761	17446	86748	77	inf	0x7ff0000000000000	4212	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86745	86762	17446	86749	77	inf	0x7ff0000000000000	4201	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86746	86763	17446	86750	77	inf	0x7ff0000000000000	4969	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86746	86763	17446	86750	77	inf	0x7ff0000000000000	4215	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86747	86764	17446	86751	77	inf	0x7ff0000000000000	4204	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86748	86765	17446	86752	77	inf	0x7ff0000000000000	4972	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86748	86765	17446	86752	77	inf	0x7ff0000000000000	4218	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86749	86766	17446	86753	77	inf	0x7ff0000000000000	4207	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86750	86767	17446	86754	77	inf	0x7ff0000000000000	4975	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86750	86767	17446	86754	77	inf	0x7ff0000000000000	4221	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86751	86768	17446	86755	77	inf	0x7ff0000000000000	4210	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86752	86769	17446	86756	77	inf	0x7ff0000000000000	4978	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86752	86769	17446	86756	77	inf	0x7ff0000000000000	4224	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86753	86770	17446	86757	77	inf	0x7ff0000000000000	4213	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86754	86771	17446	86758	77	inf	0x7ff0000000000000	4981	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86754	86771	17446	86758	77	inf	0x7ff0000000000000	4227	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86755	86772	17446	86759	77	inf	0x7ff0000000000000	4216	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86756	86773	17446	86760	77	inf	0x7ff0000000000000	4984	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86756	86773	17446	86760	77	inf	0x7ff0000000000000	4230	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86757	86774	17446	86761	77	inf	0x7ff0000000000000	4219	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86758	86775	17446	86762	77	inf	0x7ff0000000000000	4987	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86758	86775	17446	86762	77	inf	0x7ff0000000000000	4233	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86759	86776	17446	86763	77	inf	0x7ff0000000000000	4222	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86760	86777	17446	86764	77	inf	0x7ff0000000000000	4990	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86760	86777	17446	86764	77	inf	0x7ff0000000000000	4236	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86761	86778	17446	86765	77	inf	0x7ff0000000000000	4225	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86762	86779	17446	86766	77	inf	0x7ff0000000000000	4993	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86762	86779	17446	86766	77	inf	0x7ff0000000000000	4239	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86763	86780	17446	86767	77	inf	0x7ff0000000000000	4228	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86764	86781	17446	86768	77	inf	0x7ff0000000000000	4996	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86764	86781	17446	86768	77	inf	0x7ff0000000000000	4241	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86765	86782	17446	86769	77	inf	0x7ff0000000000000	4230	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86766	86783	17446	86770	77	inf	0x7ff0000000000000	4998	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86766	86783	17446	86770	77	inf	0x7ff0000000000000	4243	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86768	86785	17446	86772	77	inf	0x7ff0000000000000	5000	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86768	86785	17446	86772	77	inf	0x7ff0000000000000	4245	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86769	86786	17446	86773	77	inf	0x7ff0000000000000	4234	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86770	86787	17446	86774	77	inf	0x7ff0000000000000	5002	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86770	86787	17446	86774	77	inf	0x7ff0000000000000	4247	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86771	86788	17446	86775	77	inf	0x7ff0000000000000	4236	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86772	86789	17446	86776	77	inf	0x7ff0000000000000	5005	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86772	86789	17446	86776	77	inf	0x7ff0000000000000	4249	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86773	86790	17446	86777	77	inf	0x7ff0000000000000	4238	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	86774	86791	17446	86778	77	inf	0x7ff0000000000000	5007	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	86774	86791	17446	86778	77	inf	0x7ff0000000000000	4251	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	86775	86792	17446	86779	77	inf	0x7ff0000000000000	4240	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17467	87097	87122	17446	87101	77	inf	0x7ff0000000000000	5046	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	87223	87240	17446	87227	77	inf	0x7ff0000000000000	4388	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	87224	87241	17446	87228	77	inf	0x7ff0000000000000	4349	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	87225	87242	17446	87229	77	inf	0x7ff0000000000000	4393	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	87227	87244	17446	87231	77	inf	0x7ff0000000000000	4395	0	0	0	0	NA
after_reevaluate	0	0	5	0	-3	1	16222	16239	89140	89157	16225	89143	77	inf	0x7ff0000000000000	5240	0	0	0	0	NA
after_reevaluate	0	0	4	2	-2	3	17211	17228	89543	89560	17217	89549	77	inf	0x7ff0000000000000	5280	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	2529	2563	103794	103828	2543	103808	77	inf	0x7ff0000000000000	5208	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	118852	118869	17446	118856	77	inf	0x7ff0000000000000	6351	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	118853	118870	17446	118857	77	inf	0x7ff0000000000000	6510	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	118854	118871	17446	118858	77	inf	0x7ff0000000000000	7151	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	118854	118871	17446	118858	77	inf	0x7ff0000000000000	6354	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	118855	118872	17446	118859	77	inf	0x7ff0000000000000	6512	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	118856	118873	17446	118860	77	inf	0x7ff0000000000000	7153	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	118858	118875	17446	118862	77	inf	0x7ff0000000000000	7156	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	118860	118877	17446	118864	77	inf	0x7ff0000000000000	7158	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	118862	118879	17446	118866	77	inf	0x7ff0000000000000	7160	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17442	17459	119703	119720	17446	119707	77	inf	0x7ff0000000000000	6773	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	17442	17459	119705	119722	17446	119709	77	inf	0x7ff0000000000000	6492	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	78459	78476	30322	30339	78462	30325	76	inf	0x7ff0000000000000	1295	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	3468	3517	30630	30679	3495	30657	76	inf	0x7ff0000000000000	1832	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	78017	78032	36513	36528	78020	36516	76	inf	0x7ff0000000000000	3046	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	31873	31904	38309	38340	31883	38319	76	inf	0x7ff0000000000000	3597	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	30610	30663	38347	38400	30643	38380	76	inf	0x7ff0000000000000	3612	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	34963	35016	38347	38400	34985	38369	76	inf	0x7ff0000000000000	3607	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	35375	35423	39101	39149	35392	39118	76	inf	0x7ff0000000000000	3643	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	31623	31644	39188	39209	31638	39203	76	inf	0x7ff0000000000000	3664	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	42938	42974	44886	44922	42961	44909	76	inf	0x7ff0000000000000	2210	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	17442	17459	58174	58191	17446	58178	76	inf	0x7ff0000000000000	3767	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17437	17459	58583	58605	17446	58592	76	inf	0x7ff0000000000000	4242	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17442	17459	58586	58603	17447	58591	76	inf	0x7ff0000000000000	4239	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	64600	64653	80531	80584	64622	80553	76	inf	0x7ff0000000000000	3141	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	63199	63242	80531	80574	63225	80557	76	inf	0x7ff0000000000000	3144	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	59922	59954	81536	81568	59940	81554	76	inf	0x7ff0000000000000	3204	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	61768	61816	82037	82085	61781	82050	76	inf	0x7ff0000000000000	3128	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17467	84791	84816	17446	84795	76	inf	0x7ff0000000000000	3618	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17467	84793	84818	17446	84797	76	inf	0x7ff0000000000000	3620	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	3474	3510	85756	85792	3495	85777	76	inf	0x7ff0000000000000	3968	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	2427	2467	85761	85801	2447	85781	76	inf	0x7ff0000000000000	4017	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	82639	82677	85813	85851	82671	85845	76	inf	0x7ff0000000000000	4626	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	14544	14560	87106	87122	14550	87112	76	inf	0x7ff0000000000000	5074	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	3468	3509	89227	89268	3495	89254	76	inf	0x7ff0000000000000	5152	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17010	17027	89276	89293	17016	89282	76	inf	0x7ff0000000000000	5272	0	0	0	0	NA
after_reevaluate	0	0	5	0	-3	1	16981	16998	89305	89322	16987	89311	76	inf	0x7ff0000000000000	6091	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	3477	3538	89658	89719	3500	89681	76	inf	0x7ff0000000000000	4376	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	3477	3526	89674	89723	3495	89692	76	inf	0x7ff0000000000000	4560	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	2072	2135	91346	91409	2097	91371	76	inf	0x7ff0000000000000	5801	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	78071	78092	107390	107411	78075	107394	76	inf	0x7ff0000000000000	5698	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17470	118848	118876	17446	118852	76	inf	0x7ff0000000000000	6343	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17442	17459	118858	118875	17446	118862	76	inf	0x7ff0000000000000	6359	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17632	17658	12510	12536	17638	12516	75	inf	0x7ff0000000000000	625	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17442	17460	21922	21940	17446	21926	75	inf	0x7ff0000000000000	694	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	30425	30459	38309	38343	30440	38324	75	inf	0x7ff0000000000000	3599	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	35732	35759	38314	38341	35737	38319	75	inf	0x7ff0000000000000	3598	0	0	0	0	NA
after_reevaluate	0	0	4	1	-2	2	48717	48757	50743	50783	48732	50758	75	inf	0x7ff0000000000000	2260	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	17440	17459	53772	53791	17446	53778	75	inf	0x7ff0000000000000	3478	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17442	17459	53787	53804	17446	53791	75	inf	0x7ff0000000000000	4086	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	46532	46565	56300	56333	46535	56303	75	inf	0x7ff0000000000000	2436	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17440	17459	58170	58189	17446	58176	75	inf	0x7ff0000000000000	4206	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17440	17459	58174	58193	17446	58180	75	inf	0x7ff0000000000000	4212	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17429	17459	58571	58601	17454	58596	75	inf	0x7ff0000000000000	4248	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17440	17459	58590	58609	17446	58596	75	inf	0x7ff0000000000000	4249	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	17442	17465	58603	58626	17446	58607	75	inf	0x7ff0000000000000	3661	0	0	0	0	NA
after_reevaluate	0	0	4	1	-2	2	95423	95450	79552	79579	95428	79557	75	inf	0x7ff0000000000000	2968	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	61580	61626	80450	80496	61588	80458	75	inf	0x7ff0000000000000	3128	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	60172	60219	80650	80697	60199	80677	75	inf	0x7ff0000000000000	3043	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	65024	65076	81483	81535	65042	81501	75	inf	0x7ff0000000000000	3080	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	65224	65257	81536	81569	65248	81560	75	inf	0x7ff0000000000000	3208	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	61658	61696	81662	81700	61682	81686	75	inf	0x7ff0000000000000	3228	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	65461	65514	81768	81821	65480	81787	75	inf	0x7ff0000000000000	3119	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	60172	60209	82040	82077	60182	82050	75	inf	0x7ff0000000000000	3252	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	17630	17668	83288	83326	17655	83313	75	inf	0x7ff0000000000000	3248	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	12959	12991	84973	85005	12965	84979	75	inf	0x7ff0000000000000	4390	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	2425	2464	85758	85797	2447	85780	75	inf	0x7ff0000000000000	4056	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	2427	2459	85759	85791	2447	85779	75	inf	0x7ff0000000000000	3979	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	80145	80189	85818	85862	80159	85832	75	inf	0x7ff0000000000000	4393	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17468	86776	86802	17446	86780	75	inf	0x7ff0000000000000	5009	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	26831	26901	93228	93298	26898	93295	75	inf	0x7ff0000000000000	5590	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	39442	39471	99089	99118	39458	99105	75	inf	0x7ff0000000000000	6746	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	2715	2742	103970	103997	2727	103982	75	inf	0x7ff0000000000000	5214	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	2423	2457	106640	106674	2447	106664	75	inf	0x7ff0000000000000	5752	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	62330	62392	115434	115496	62375	115479	75	inf	0x7ff0000000000000	6288	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	88984	89030	115853	115899	88993	115862	75	inf	0x7ff0000000000000	5836	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	17442	17466	119702	119726	17446	119706	75	inf	0x7ff0000000000000	6316	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	31187	31220	2601	2634	31197	2611	74	inf	0x7ff0000000000000	139	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	31877	31904	4468	4495	31886	4477	74	inf	0x7ff0000000000000	130	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	2431	2466	13208	13243	2447	13224	74	inf	0x7ff0000000000000	827	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	54630	54654	19448	19472	54644	19462	74	inf	0x7ff0000000000000	503	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	56362	56397	20943	20978	56365	20946	74	inf	0x7ff0000000000000	537	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	17442	17459	21904	21921	17446	21908	74	inf	0x7ff0000000000000	568	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	68879	68912	26692	26725	68887	26700	74	inf	0x7ff0000000000000	1320	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	86376	86415	26868	26907	86380	26872	74	inf	0x7ff0000000000000	1481	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	2428	2459	30176	30207	2447	30195	74	inf	0x7ff0000000000000	1849	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	3476	3517	30615	30656	3495	30634	74	inf	0x7ff0000000000000	1408	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	3468	3517	30629	30678	3500	30661	74	inf	0x7ff0000000000000	2080	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	77541	77569	36591	36619	77560	36610	74	inf	0x7ff0000000000000	3134	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	31735	31772	38179	38216	31749	38193	74	inf	0x7ff0000000000000	3097	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	31184	31218	38309	38343	31199	38324	74	inf	0x7ff0000000000000	3600	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	31188	31217	38313	38342	31207	38332	74	inf	0x7ff0000000000000	3117	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	34606	34660	39125	39179	34651	39170	74	inf	0x7ff0000000000000	3655	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17442	17459	53785	53802	17446	53789	74	inf	0x7ff0000000000000	4084	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17442	17459	53791	53808	17446	53795	74	inf	0x7ff0000000000000	4090	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	17440	17459	54053	54072	17446	54059	74	inf	0x7ff0000000000000	3521	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	17442	17459	54054	54071	17447	54059	74	inf	0x7ff0000000000000	3666	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	17442	17459	54056	54073	17446	54060	74	inf	0x7ff0000000000000	3670	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	17442	17459	54058	54075	17446	54062	74	inf	0x7ff0000000000000	3673	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17442	17459	58178	58195	17446	58182	74	inf	0x7ff0000000000000	4214	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17442	17459	58594	58611	17446	58598	74	inf	0x7ff0000000000000	4251	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	58584	58654	78015	78085	58607	78038	74	inf	0x7ff0000000000000	4808	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	81205	81222	17446	81209	74	inf	0x7ff0000000000000	3057	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17442	17459	81207	81224	17446	81211	74	inf	0x7ff0000000000000	3061	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	84509	84526	17446	84513	74	inf	0x7ff0000000000000	3663	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17459	84776	84793	17446	84780	74	inf	0x7ff0000000000000	3716	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	14538	14570	85769	85801	14552	85783	74	inf	0x7ff0000000000000	4117	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	82634	82677	85814	85857	82671	85851	74	inf	0x7ff0000000000000	4746	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	80145	80187	85817	85859	80159	85831	74	inf	0x7ff0000000000000	4383	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17443	17472	87223	87252	17449	87229	74	inf	0x7ff0000000000000	4350	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	17442	17465	87225	87248	17446	87229	74	inf	0x7ff0000000000000	5113	0	0	0	0	NA
